,0
799,834
800,831
801,831
802,837
803,832
804,831
805,831
806,837
807,832
808,829
809,829
810,838
811,834
812,827
813,830
814,835
815,833
816,828
817,831
818,836
819,833
820,829
821,828
822,839
823,834
824,832
825,830
826,835
827,833
828,828
829,833
830,836
831,832
832,831
833,831
834,836
835,833
836,829
837,831
838,834
839,835
840,829
841,832
842,836
843,834
844,830
845,832
846,834
847,832
848,829
849,831
850,835
851,832
852,827
853,830
854,837
855,833
856,830
857,831
858,834
859,832
860,830
861,831
862,837
863,832
864,832
865,832
866,835
867,833
868,830
869,831
870,836
871,831
872,829
873,830
874,836
875,834
876,828
877,829
878,835
879,831
880,831
881,830
882,837
883,834
884,829
885,829
886,835
887,835
888,830
889,829
890,835
891,832
892,828
893,831
894,835
895,833
896,830
897,830
898,838
899,834
900,830
901,830
902,836
903,833
904,830
905,829
906,836
907,834
908,831
909,829
910,834
911,831
912,830
913,829
914,835
915,834
916,829
917,832
918,837
919,831
920,830
921,828
922,834
923,833
924,829
925,830
926,836
927,833
928,827
929,831
930,836
931,833
932,829
933,831
934,835
935,831
936,829
937,831
938,836
939,836
940,830
941,829
942,836
943,833
944,828
945,829
946,838
947,832
948,832
949,831
950,837
951,833
952,832
953,828
954,836
955,832
956,831
957,830
958,837
959,833
960,829
961,830
962,835
963,832
964,829
965,829
966,833
967,833
968,831
969,830
970,836
971,834
972,831
973,829
974,836
975,834
976,830
977,829
978,835
979,832
980,830
981,829
982,834
983,834
984,829
985,829
986,836
987,833
988,828
989,828
990,837
991,832
992,829
993,831
994,835
995,834
996,828
997,829
998,835
999,835
1000,830
1001,834
1002,835
1003,831
1004,829
1005,830
1006,836
1007,833
1008,827
1009,831
1010,836
1011,834
1012,829
1013,828
1014,837
1015,833
1016,829
1017,828
1018,835
1019,833
1020,830
1021,828
1022,836
1023,832
1024,827
1025,830
1026,835
1027,832
1028,830
1029,827
1030,836
1031,833
1032,828
1033,828
1034,834
1035,832
1036,829
1037,829
1038,835
1039,833
1040,830
1041,828
1042,836
1043,834
1044,830
1045,831
1046,834
1047,833
1048,830
1049,829
1050,835
1051,833
1052,832
1053,829
1054,835
1055,831
1056,830
1057,829
1058,834
1059,834
1060,831
1061,826
1062,836
1063,834
1064,830
1065,830
1066,833
1067,833
1068,827
1069,830
1070,835
1071,832
1072,828
1073,830
1074,834
1075,833
1076,829
1077,827
1078,834
1079,834
1080,828
1081,828
1082,835
1083,834
1084,829
1085,830
1086,835
1087,830
1088,828
1089,828
1090,835
1091,832
1092,829
1093,827
1094,833
1095,833
1096,828
1097,830
1098,836
1099,832
1100,830
1101,828
1102,835
1103,834
1104,830
1105,829
1106,834
1107,831
1108,829
1109,830
1110,833
1111,833
1112,832
1113,831
1114,834
1115,833
1116,829
1117,827
1118,835
1119,834
1120,830
1121,829
1122,835
1123,831
1124,828
1125,828
1126,833
1127,831
1128,828
1129,829
1130,835
1131,833
1132,829
1133,829
1134,834
1135,833
1136,827
1137,830
1138,834
1139,832
1140,829
1141,828
1142,834
1143,833
1144,829
1145,829
1146,834
1147,832
1148,828
1149,829
1150,833
1151,832
1152,827
1153,827
1154,833
1155,832
1156,826
1157,829
1158,836
1159,834
1160,828
1161,829
1162,834
1163,831
1164,828
1165,830
1166,835
1167,833
1168,828
1169,829
1170,834
1171,833
1172,829
1173,829
1174,836
1175,829
1176,829
1177,828
1178,833
1179,833
1180,828
1181,830
1182,834
1183,830
1184,829
1185,828
1186,834
1187,832
1188,829
1189,827
1190,835
1191,832
1192,827
1193,828
1194,834
1195,835
1196,827
1197,830
1198,833
1199,832
1200,828
1201,829
1202,833
1203,833
1204,830
1205,829
1206,834
1207,832
1208,830
1209,829
1210,833
1211,832
1212,826
1213,828
1214,835
1215,833
1216,827
1217,827
1218,833
1219,831
1220,826
1221,828
1222,834
1223,832
1224,827
1225,829
1226,833
1227,832
1228,828
1229,826
1230,834
1231,832
1232,828
1233,828
1234,835
1235,832
1236,829
1237,828
1238,832
1239,832
1240,827
1241,828
1242,832
1243,834
1244,829
1245,827
1246,834
1247,833
1248,826
1249,828
1250,832
1251,832
1252,826
1253,828
1254,834
1255,832
1256,828
1257,826
1258,834
1259,831
1260,828
1261,828
1262,833
1263,833
1264,828
1265,827
1266,833
1267,832
1268,827
1269,827
1270,833
1271,833
1272,828
1273,828
1274,833
1275,829
1276,829
1277,827
1278,832
1279,831
1280,828
1281,826
1282,833
1283,832
1284,830
1285,828
1286,831
1287,830
1288,829
1289,828
1290,833
1291,831
1292,827
1293,826
1294,835
1295,832
1296,828
1297,825
1298,832
1299,833
1300,826
1301,826
1302,832
1303,831
1304,828
1305,827
1306,831
1307,834
1308,827
1309,827
1310,832
1311,832
1312,828
1313,830
1314,832
1315,832
1316,827
1317,829
1318,831
1319,831
1320,831
1321,825
1322,832
1323,832
1324,828
1325,828
1326,833
1327,830
1328,829
1329,829
1330,833
1331,832
1332,828
1333,827
1334,833
1335,831
1336,827
1337,827
1338,833
1339,830
1340,825
1341,827
1342,834
1343,829
1344,827
1345,828
1346,833
1347,830
1348,827
1349,827
1350,832
1351,834
1352,826
1353,825
1354,832
1355,834
1356,829
1357,826
1358,831
1359,831
1360,828
1361,827
1362,834
1363,831
1364,827
1365,828
1366,831
1367,833
1368,826
1369,827
1370,832
1371,832
1372,828
1373,828
1374,832
1375,832
1376,827
1377,826
1378,832
1379,832
1380,827
1381,828
1382,834
1383,831
1384,827
1385,827
1386,832
1387,832
1388,829
1389,827
1390,831
1391,831
1392,828
1393,828
1394,830
1395,833
1396,827
1397,828
1398,831
1399,832
1400,828
1401,825
1402,832
1403,830
1404,829
1405,827
1406,829
1407,832
1408,828
1409,826
1410,832
1411,832
1412,828
1413,828
1414,831
1415,829
1416,829
1417,828
1418,835
1419,834
1420,827
1421,825
1422,833
1423,832
1424,827
1425,825
1426,831
1427,832
1428,827
1429,826
1430,830
1431,833
1432,828
1433,827
1434,832
1435,830
1436,828
1437,828
1438,831
1439,831
1440,828
1441,824
1442,834
1443,831
1444,825
1445,825
1446,830
1447,831
1448,825
1449,829
1450,832
1451,831
1452,828
1453,827
1454,832
1455,832
1456,830
1457,826
1458,830
1459,831
1460,827
1461,827
1462,832
1463,834
1464,827
1465,828
1466,830
1467,831
1468,828
1469,828
1470,831
1471,832
1472,827
1473,827
1474,834
1475,830
1476,829
1477,826
1478,831
1479,830
1480,828
1481,827
1482,832
1483,829
1484,828
1485,825
1486,831
1487,829
1488,826
1489,828
1490,831
1491,830
1492,828
1493,826
1494,830
1495,832
1496,830
1497,825
1498,834
1499,831
1500,827
1501,827
1502,831
1503,830
1504,829
1505,826
1506,831
1507,832
1508,829
1509,827
1510,830
1511,833
1512,828
1513,826
1514,831
1515,831
1516,831
1517,824
1518,829
1519,832
1520,827
1521,827
1522,830
1523,829
1524,827
1525,826
1526,828
1527,833
1528,827
1529,825
1530,831
1531,830
1532,829
1533,830
1534,829
1535,830
1536,826
1537,826
1538,829
1539,830
1540,828
1541,826
1542,831
1543,830
1544,829
1545,826
1546,830
1547,831
1548,828
1549,825
1550,829
1551,832
1552,828
1553,826
1554,830
1555,831
1556,828
1557,826
1558,829
1559,832
1560,829
1561,825
1562,830
1563,831
1564,828
1565,825
1566,830
1567,830
1568,828
1569,826
1570,831
1571,830
1572,827
1573,826
1574,830
1575,832
1576,829
1577,825
1578,832
1579,831
1580,829
1581,823
1582,829
1583,828
1584,828
1585,825
1586,829
1587,832
1588,829
1589,827
1590,830
1591,831
1592,827
1593,828
1594,829
1595,831
1596,828
1597,826
1598,829
1599,832
1600,825
1601,825
1602,831
1603,832
1604,828
1605,825
1606,830
1607,831
1608,828
1609,826
1610,829
1611,831
1612,827
1613,824
1614,831
1615,830
1616,827
1617,825
1618,830
1619,829
1620,826
1621,827
1622,830
1623,830
1624,829
1625,825
1626,831
1627,829
1628,829
1629,827
1630,828
1631,829
1632,827
1633,825
1634,830
1635,831
1636,828
1637,825
1638,829
1639,829
1640,827
1641,826
1642,829
1643,830
1644,825
1645,827
1646,830
1647,828
1648,826
1649,826
1650,828
1651,830
1652,828
1653,826
1654,829
1655,832
1656,827
1657,825
1658,830
1659,831
1660,825
1661,827
1662,829
1663,830
1664,828
1665,827
1666,829
1667,831
1668,827
1669,824
1670,831
1671,833
1672,828
1673,827
1674,831
1675,832
1676,827
1677,825
1678,829
1679,830
1680,828
1681,825
1682,829
1683,831
1684,828
1685,825
1686,828
1687,831
1688,827
1689,825
1690,829
1691,832
1692,830
1693,824
1694,832
1695,830
1696,827
1697,825
1698,830
1699,831
1700,826
1701,826
1702,830
1703,833
1704,829
1705,826
1706,828
1707,829
1708,827
1709,825
1710,829
1711,831
1712,827
1713,824
1714,829
1715,832
1716,828
1717,823
1718,830
1719,830
1720,829
1721,826
1722,827
1723,830
1724,827
1725,824
1726,826
1727,831
1728,827
1729,824
1730,827
1731,828
1732,828
1733,826
1734,828
1735,832
1736,827
1737,828
1738,827
1739,831
1740,827
1741,823
1742,828
1743,830
1744,825
1745,825
1746,826
1747,831
1748,826
1749,824
1750,831
1751,830
1752,825
1753,827
1754,830
1755,831
1756,828
1757,823
1758,827
1759,830
1760,828
1761,825
1762,829
1763,832
1764,825
1765,828
1766,827
1767,832
1768,827
1769,825
1770,827
1771,829
1772,825
1773,824
1774,827
1775,830
1776,827
1777,823
1778,830
1779,828
1780,827
1781,824
1782,827
1783,832
1784,827
1785,825
1786,827
1787,831
1788,827
1789,825
1790,828
1791,831
1792,826
1793,825
1794,829
1795,832
1796,827
1797,826
1798,827
1799,830
1800,827
1801,826
1802,827
1803,832
1804,827
1805,826
1806,826
1807,829
1808,828
1809,824
1810,827
1811,828
1812,827
1813,826
1814,830
1815,829
1816,825
1817,824
1818,830
1819,832
1820,828
1821,827
1822,829
1823,830
1824,828
1825,824
1826,828
1827,830
1828,826
1829,826
1830,828
1831,828
1832,828
1833,823
1834,829
1835,831
1836,826
1837,825
1838,829
1839,832
1840,826
1841,826
1842,828
1843,832
1844,826
