,0
799,645
800,647
801,646
802,651
803,641
804,648
805,645
806,652
807,650
808,636
809,646
810,645
811,645
812,635
813,646
814,646
815,644
816,640
817,647
818,653
819,644
820,640
821,643
822,644
823,644
824,640
825,656
826,648
827,644
828,643
829,648
830,649
831,647
832,641
833,650
834,653
835,643
836,647
837,652
838,646
839,643
840,640
841,647
842,646
843,646
844,643
845,645
846,650
847,640
848,645
849,647
850,648
851,647
852,639
853,645
854,652
855,638
856,643
857,649
858,644
859,647
860,645
861,646
862,654
863,647
864,645
865,644
866,648
867,647
868,646
869,652
870,646
871,644
872,645
873,645
874,648
875,647
876,641
877,645
878,653
879,638
880,642
881,648
882,654
883,639
884,643
885,643
886,653
887,641
888,639
889,648
890,649
891,644
892,644
893,648
894,649
895,646
896,640
897,646
898,651
899,642
900,639
901,645
902,649
903,650
904,638
905,645
906,651
907,649
908,639
909,647
910,657
911,641
912,646
913,641
914,653
915,650
916,641
917,652
918,651
919,643
920,641
921,645
922,656
923,648
924,645
925,652
926,649
927,644
928,644
929,642
930,645
931,647
932,648
933,650
934,647
935,642
936,644
937,649
938,651
939,645
940,649
941,649
942,646
943,648
944,642
945,642
946,650
947,649
948,640
949,649
950,650
951,649
952,646
953,650
954,654
955,651
956,640
957,645
958,653
959,648
960,638
961,648
962,651
963,645
964,641
965,649
966,651
967,648
968,648
969,641
970,647
971,649
972,646
973,641
974,648
975,647
976,648
977,648
978,651
979,645
980,643
981,647
982,647
983,648
984,644
985,648
986,653
987,645
988,644
989,646
990,652
991,641
992,640
993,644
994,648
995,644
996,643
997,642
998,647
999,646
1000,645
1001,644
1002,650
1003,645
1004,646
1005,644
1006,650
1007,643
1008,644
1009,646
1010,651
1011,647
1012,642
1013,650
1014,651
1015,649
1016,645
1017,645
1018,645
1019,647
1020,644
1021,648
1022,649
1023,644
1024,645
1025,644
1026,650
1027,645
1028,643
1029,646
1030,651
1031,649
1032,646
1033,643
1034,646
1035,644
1036,644
1037,648
1038,649
1039,644
1040,641
1041,646
1042,650
1043,650
1044,641
1045,643
1046,649
1047,645
1048,644
1049,640
1050,648
1051,645
1052,649
1053,645
1054,647
1055,647
1056,640
1057,641
1058,651
1059,647
1060,644
1061,646
1062,655
1063,645
1064,650
1065,642
1066,651
1067,648
1068,641
1069,645
1070,652
1071,646
1072,644
1073,647
1074,648
1075,649
1076,645
1077,641
1078,649
1079,648
1080,643
1081,647
1082,652
1083,646
1084,643
1085,648
1086,648
1087,647
1088,645
1089,647
1090,648
1091,645
1092,642
1093,643
1094,646
1095,649
1096,649
1097,645
1098,650
1099,648
1100,643
1101,648
1102,651
1103,645
1104,645
1105,639
1106,650
1107,643
1108,638
1109,643
1110,652
1111,647
1112,641
1113,640
1114,650
1115,650
1116,644
1117,644
1118,652
1119,646
1120,640
1121,648
1122,649
1123,645
1124,642
1125,640
1126,648
1127,649
1128,645
1129,642
1130,653
1131,644
1132,644
1133,649
1134,648
1135,643
1136,641
1137,642
1138,651
1139,647
1140,640
1141,643
1142,649
1143,644
1144,641
1145,646
1146,652
1147,647
1148,642
1149,643
1150,651
1151,650
1152,645
1153,639
1154,649
1155,643
1156,644
1157,642
1158,649
1159,649
1160,643
1161,646
1162,652
1163,646
1164,644
1165,646
1166,651
1167,645
1168,645
1169,647
1170,650
1171,646
1172,641
1173,641
1174,651
1175,648
1176,642
1177,646
1178,650
1179,644
1180,644
1181,645
1182,649
1183,651
1184,644
1185,643
1186,653
1187,648
1188,638
1189,643
1190,651
1191,643
1192,639
1193,644
1194,652
1195,647
1196,642
1197,645
1198,653
1199,648
1200,640
1201,646
1202,648
1203,649
1204,644
1205,640
1206,650
1207,647
1208,640
1209,648
1210,652
1211,643
1212,642
1213,642
1214,654
1215,649
1216,642
1217,649
1218,648
1219,649
1220,642
1221,644
1222,650
1223,645
1224,643
1225,646
1226,644
1227,644
1228,642
1229,644
1230,650
1231,648
1232,647
1233,643
1234,651
1235,651
1236,641
1237,644
1238,653
1239,649
1240,645
1241,648
1242,651
1243,642
1244,650
1245,640
1246,654
1247,643
1248,646
1249,643
1250,649
1251,645
1252,642
1253,646
1254,654
1255,650
1256,644
1257,640
1258,648
1259,650
1260,641
1261,643
1262,656
1263,640
1264,647
1265,643
1266,656
1267,649
1268,644
1269,647
1270,651
1271,646
1272,644
1273,642
1274,654
1275,651
1276,642
1277,644
1278,650
1279,649
1280,648
1281,643
1282,652
1283,648
1284,645
1285,645
1286,650
1287,651
1288,647
1289,643
1290,651
1291,645
1292,648
1293,648
1294,653
1295,647
1296,645
1297,642
1298,654
1299,649
1300,644
1301,646
1302,655
1303,650
1304,648
1305,644
1306,655
1307,647
1308,643
1309,646
1310,654
1311,649
1312,644
1313,645
1314,650
1315,642
1316,644
1317,646
1318,651
1319,650
1320,645
1321,649
1322,654
1323,650
1324,649
1325,647
1326,652
1327,650
1328,648
1329,644
1330,653
1331,652
1332,644
1333,649
1334,657
1335,651
1336,643
1337,643
1338,650
1339,648
1340,647
1341,645
1342,649
1343,651
1344,645
1345,648
1346,652
1347,649
1348,645
1349,644
1350,651
1351,650
1352,643
1353,646
1354,653
1355,648
1356,646
1357,647
1358,658
1359,650
1360,649
1361,643
1362,652
1363,650
1364,648
1365,650
1366,655
1367,647
1368,649
1369,649
1370,651
1371,648
1372,652
1373,646
1374,653
1375,652
1376,650
1377,647
1378,650
1379,654
1380,647
1381,645
1382,655
1383,656
1384,649
1385,649
1386,652
1387,653
1388,647
1389,648
1390,655
1391,655
1392,644
1393,649
1394,651
1395,653
1396,645
1397,647
1398,655
1399,654
1400,647
1401,645
1402,653
1403,649
1404,645
1405,649
1406,657
1407,651
1408,649
1409,653
1410,652
1411,652
1412,650
1413,646
1414,658
1415,650
1416,649
1417,649
1418,652
1419,650
1420,652
1421,647
1422,651
1423,651
1424,652
1425,649
1426,651
1427,649
1428,649
1429,648
1430,655
1431,652
1432,649
1433,649
1434,653
1435,650
1436,649
1437,649
1438,651
1439,653
1440,647
1441,647
1442,652
1443,655
1444,645
1445,652
1446,651
1447,652
1448,648
1449,644
1450,654
1451,653
1452,650
1453,648
1454,652
1455,651
1456,651
1457,650
1458,655
1459,651
1460,645
1461,647
1462,654
1463,655
1464,650
1465,646
1466,653
1467,653
1468,651
1469,648
1470,658
1471,651
1472,647
1473,646
1474,651
1475,653
1476,649
1477,650
1478,652
1479,651
1480,650
1481,647
1482,654
1483,652
1484,653
1485,645
1486,656
1487,653
1488,648
1489,646
1490,650
1491,653
1492,645
1493,647
1494,650
1495,655
1496,653
1497,648
1498,654
1499,658
1500,645
1501,646
1502,651
1503,649
1504,655
1505,651
1506,655
1507,650
1508,648
1509,645
1510,655
1511,650
1512,646
1513,652
1514,652
1515,653
1516,647
1517,649
1518,650
1519,654
1520,653
1521,648
1522,654
1523,650
1524,652
1525,646
1526,653
1527,656
1528,650
1529,648
1530,658
1531,649
1532,648
1533,647
1534,655
1535,652
1536,649
1537,650
1538,649
1539,649
1540,649
1541,648
1542,649
1543,654
1544,646
1545,646
1546,648
1547,652
1548,646
1549,650
1550,654
1551,654
1552,649
1553,651
1554,654
1555,653
1556,646
1557,645
1558,653
1559,655
1560,648
1561,646
1562,652
1563,654
1564,651
1565,648
1566,654
1567,652
1568,649
1569,646
1570,654
1571,655
1572,652
1573,646
1574,655
1575,652
1576,650
1577,645
1578,649
1579,655
1580,651
1581,647
1582,650
1583,651
1584,649
1585,650
1586,656
1587,655
1588,647
1589,649
1590,655
1591,652
1592,646
1593,651
1594,648
1595,651
1596,650
1597,645
1598,655
1599,652
1600,649
1601,647
1602,655
1603,654
1604,651
1605,648
1606,652
1607,649
1608,652
1609,650
1610,653
1611,655
1612,652
1613,650
1614,649
1615,648
1616,652
1617,650
1618,653
1619,651
1620,645
1621,650
1622,654
1623,653
1624,650
1625,648
1626,652
1627,656
1628,647
1629,646
1630,653
1631,654
1632,647
1633,648
1634,653
1635,650
1636,647
1637,649
1638,652
1639,650
1640,650
1641,648
1642,648
1643,656
1644,651
1645,649
1646,654
1647,654
1648,645
1649,648
1650,652
1651,655
1652,647
1653,647
1654,651
1655,650
1656,648
1657,650
1658,655
1659,653
1660,647
1661,643
1662,656
1663,656
1664,648
1665,648
1666,652
1667,656
1668,643
1669,649
1670,653
1671,650
1672,651
1673,651
1674,652
1675,650
1676,648
1677,646
1678,652
1679,652
1680,650
1681,645
1682,647
1683,652
1684,648
1685,649
1686,648
1687,652
1688,650
1689,650
1690,651
1691,646
1692,648
1693,648
1694,650
1695,654
1696,649
1697,648
1698,651
1699,651
1700,645
1701,650
1702,655
1703,655
1704,650
1705,646
1706,652
1707,652
1708,650
1709,648
1710,654
1711,658
1712,653
1713,643
1714,649
1715,651
1716,650
1717,649
1718,650
1719,649
1720,647
1721,648
1722,649
1723,653
1724,649
1725,642
1726,649
1727,650
1728,651
1729,644
1730,650
1731,651
1732,648
1733,646
1734,650
1735,650
1736,649
1737,647
1738,653
1739,652
1740,649
1741,650
1742,651
1743,646
1744,652
1745,644
1746,650
1747,652
1748,647
1749,648
1750,649
1751,657
1752,651
1753,646
1754,649
1755,647
1756,651
1757,647
1758,649
1759,654
1760,648
1761,644
1762,651
1763,655
1764,647
1765,649
1766,645
1767,653
1768,652
1769,647
1770,647
1771,650
1772,644
1773,650
1774,650
1775,651
1776,652
1777,650
1778,651
1779,654
1780,654
1781,647
1782,653
1783,657
1784,649
1785,645
1786,651
1787,653
1788,649
1789,646
1790,654
1791,657
1792,645
1793,647
1794,652
1795,657
1796,649
1797,649
1798,649
1799,654
1800,646
1801,644
1802,652
1803,656
1804,652
1805,646
1806,650
1807,655
1808,650
1809,649
1810,645
1811,650
1812,652
1813,645
1814,655
1815,650
1816,649
1817,648
1818,652
1819,653
1820,648
1821,644
1822,653
1823,656
1824,649
1825,646
1826,648
1827,654
1828,653
1829,645
1830,651
1831,649
1832,653
1833,647
1834,650
1835,652
1836,651
1837,648
1838,649
1839,655
1840,652
1841,650
1842,646
1843,653
1844,648
1845,649
1846,651
1847,651
1848,652
1849,648
1850,648
1851,655
1852,653
1853,651
1854,649
1855,657
1856,653
1857,653
1858,653
1859,656
1860,652
1861,648
1862,648
1863,654
1864,651
1865,651
1866,654
1867,656
1868,650
1869,651
1870,651
1871,655
1872,648
1873,649
1874,652
1875,656
1876,653
1877,645
1878,649
1879,656
1880,648
1881,649
1882,653
1883,654
1884,652
1885,643
1886,650
1887,657
1888,650
1889,645
1890,651
1891,653
1892,647
1893,642
1894,657
1895,656
1896,648
1897,645
1898,651
1899,652
1900,653
1901,645
1902,652
1903,654
1904,650
1905,649
1906,652
1907,654
1908,650
1909,647
1910,649
1911,655
1912,651
1913,648
1914,646
1915,654
1916,647
1917,644
1918,649
1919,653
1920,651
1921,646
1922,651
1923,653
1924,649
1925,648
1926,652
1927,653
1928,654
1929,647
1930,645
1931,659
1932,651
1933,650
1934,652
1935,657
1936,649
1937,651
1938,652
1939,649
1940,652
1941,649
1942,650
1943,654
1944,649
1945,642
1946,644
1947,656
1948,647
1949,646
1950,651
1951,656
1952,649
1953,647
1954,652
1955,657
1956,648
1957,648
1958,652
1959,659
1960,649
1961,650
1962,652
1963,655
1964,659
1965,645
1966,648
1967,657
1968,651
1969,647
1970,643
1971,655
1972,650
1973,651
1974,651
1975,654
1976,646
1977,647
1978,652
1979,658
1980,650
1981,649
1982,651
1983,655
1984,649
1985,644
1986,649
1987,656
1988,655
1989,649
1990,650
1991,653
1992,653
1993,651
1994,655
1995,657
1996,653
1997,651
1998,645
1999,654
2000,652
2001,652
