345,591
346,589
347,590
348,590
349,591
350,593
351,590
352,590
353,590
354,590
355,588
356,584
357,588
358,588
359,584
360,588
361,588
362,586
363,584
364,587
365,586
366,587
367,587
368,587
369,588
370,586
371,586
372,585
373,586
374,586
375,584
376,585
377,585
378,586
379,587
380,584
381,586
382,583
383,585
384,587
385,589
386,589
387,590
388,590
389,593
390,596
391,594
392,594
393,594
394,593
395,597
396,595
397,595
398,594
399,594
400,593
401,593
402,594
403,598
404,596
405,594
406,594
407,593
408,594
409,593
410,593
411,594
412,593
413,592
414,594
415,590
416,592
417,589
418,590
419,588
420,594
421,591
422,591
423,591
424,590
425,591
426,591
427,585
428,587
429,589
430,589
431,588
432,589
433,588
434,587
435,587
436,587
437,585
438,589
439,588
440,586
441,587
442,587
443,586
444,586
445,588
446,587
447,588
448,588
449,586
450,591
451,583
452,587
453,587
454,588
455,588
456,588
457,588
458,586
459,587
460,587
461,591
462,588
463,589
464,588
465,588
466,588
467,589
468,591
469,589
470,593
471,589
472,589
473,588
474,588
475,587
476,587
477,587
478,586
479,588
480,588
481,588
482,585
483,586
484,585
485,587
486,587
487,589
488,586
489,587
490,586
491,585
492,587
493,585
494,581
495,585
496,584
497,583
498,584
499,583
500,584
501,584
502,582
503,584
504,584
505,582
506,585
507,583
508,583
509,581
510,582
511,582
512,580
513,583
514,583
515,582
516,582
517,582
518,581
519,583
520,582
521,584
522,581
523,580
524,584
525,580
526,581
527,581
528,580
529,580
530,580
531,579
532,579
533,580
534,579
535,579
536,579
537,579
538,579
539,579
540,580
541,578
542,578
543,580
544,581
545,580
546,583
547,577
548,578
549,578
550,578
551,581
552,577
553,579
554,579
555,578
556,577
557,578
558,579
559,576
560,577
561,580
562,580
563,578
564,577
565,577
566,575
567,578
568,578
569,579
570,579
571,578
572,576
573,576
574,578
575,576
576,577
577,578
578,577
579,577
580,577
581,577
582,578
583,580
584,578
585,577
586,578
587,577
588,577
589,575
590,577
591,576
592,577
593,576
594,581
595,577
596,577
597,576
598,576
599,576
600,576
601,577
602,576
603,576
604,574
605,575
606,576
607,575
608,576
609,576
610,577
611,577
612,576
613,577
614,575
615,574
616,574
617,579
618,576
619,576
620,575
621,572
622,573
623,572
624,574
625,574
626,574
627,574
628,573
629,574
630,573
631,572
632,573
633,576
634,576
635,575
636,575
637,573
638,572
639,572
640,573
641,574
642,576
643,574
644,573
645,576
646,572
647,573
648,573
649,573
650,575
651,578
652,574
653,574
654,576
655,572
656,575
657,572
658,576
659,576
660,575
661,573
662,573
663,576
664,574
665,573
666,574
667,573
668,576
669,575
670,574
671,572
672,574
673,574
674,573
675,575
676,573
677,574
678,575
679,573
680,572
681,573
682,573
683,573
684,573
685,573
686,574
687,573
688,572
689,574
690,573
691,572
692,568
693,574
694,573
695,575
696,574
697,573
698,575
699,576
700,575
701,575
702,575
703,575
704,574
705,574
706,575
707,576
708,576
709,578
710,576
711,577
712,577
713,577
714,577
715,578
716,580
717,577
718,577
719,579
720,579
721,577
722,577
723,577
724,576
725,576
726,578
727,579
728,578
729,577
730,576
731,574
732,577
733,579
734,577
735,576
736,573
737,574
738,575
739,575
740,576
741,574
742,576
743,576
744,578
745,574
746,574
747,572
748,574
749,574
750,569
751,573
752,572
753,573
754,572
755,572
756,573
757,573
758,575
759,573
760,572
761,573
762,572
763,571
764,571
765,572
766,573
767,574
768,571
769,576
770,571
771,571
772,571
773,571
774,571
775,572
776,574
777,573
778,569
779,571
780,570
781,571
782,573
783,572
784,572
785,569
786,571
787,571
788,570
789,568
790,571
791,571
792,571
793,571
794,574
795,570
796,571
797,568
798,568
799,571
800,570
801,571
802,569
803,568
804,569
805,568
806,570
807,570
808,570
809,571
810,571
811,568
812,569
813,568
814,568
815,568
816,570
817,566
818,572
819,569
820,567
821,569
822,568
823,568
824,567
825,569
826,569
827,567
828,569
829,567
830,568
831,567
832,572
833,568
834,568
835,569
836,568
837,569
838,567
839,568
840,568
841,568
842,567
843,570
844,571
845,569
846,569
847,568
848,567
849,566
850,572
851,570
852,569
853,567
854,568
855,571
856,570
857,569
858,564
859,571
860,568
861,569
862,566
863,567
864,570
865,569
866,570
867,569
868,570
869,569
870,568
871,567
872,569
873,570
874,573
875,571
876,568
877,569
878,565
879,568
880,570
881,570
882,570
883,570
884,569
885,570
886,570
887,571
888,572
889,571
890,574
891,571
892,572
893,569
894,569
895,569
896,570
897,571
898,571
899,572
900,572
901,574
902,570
903,573
904,572
905,572
906,572
907,574
908,575
909,576
910,576
911,577
912,577
913,582
914,582
915,584
916,585
917,587
918,585
919,586
920,583
921,588
922,588
923,589
924,591
925,590
926,591
927,587
928,589
929,590
930,593
931,592
932,593
933,593
934,592
935,593
936,592
937,594
938,596
939,596
940,596
941,596
942,594
943,592
944,590
945,588
946,591
947,590
948,592
949,592
950,590
951,589
952,590
953,591
954,592
955,593
956,591
957,592
958,591
959,589
960,585
961,583
962,580
963,580
964,581
965,579
966,574
967,574
968,570
969,570
970,570
971,572
972,572
973,573
974,573
975,575
976,578
977,575
978,577
979,575
980,578
981,578
982,579
983,579
984,577
985,575
986,580
987,581
988,583
989,585
990,585
991,585
992,583
993,584
994,584
995,584
996,587
997,587
998,586
999,587
1000,585
1001,586
1002,586
1003,586
1004,584
1005,589
1006,588
1007,588
1008,586
1009,584
1010,586
1011,588
1012,587
1013,586
1014,586
1015,586
1016,584
1017,584
1018,584
1019,584
1020,584
1021,586
1022,586
1023,581
1024,582
1025,583
1026,582
1027,584
1028,584
1029,585
1030,590
1031,586
1032,580
1033,586
1034,584
1035,587
1036,587
1037,589
1038,591
1039,586
1040,591
1041,591
1042,592
1043,593
1044,596
1045,596
1046,601
1047,599
1048,594
1049,602
1050,601
1051,601
1052,604
1053,602
1054,606
1055,606
1056,605
1057,607
1058,606
1059,604
1060,608
1061,608
1062,605
1063,609
1064,609
1065,607
1066,611
1067,608
1068,610
1069,609
1070,609
1071,614
1072,610
1073,609
1074,607
1075,607
1076,613
1077,608
1078,611
1079,611
1080,615
1081,610
1082,609
1083,610
1084,609
1085,609
1086,610
1087,611
1088,612
1089,607
1090,608
1091,609
1092,607
1093,608
1094,608
1095,611
1096,608
1097,606
1098,605
1099,601
1100,604
1101,603
1102,599
1103,603
1104,603
1105,602
1106,601
1107,601
1108,601
1109,602
1110,601
1111,602
1112,602
1113,603
1114,601
1115,602
1116,600
1117,600
1118,602
1119,602
1120,602
1121,602
1122,602
1123,603
1124,602
1125,602
1126,603
1127,602
1128,603
1129,604
1130,601
1131,600
1132,600
1133,598
1134,602
1135,601
1136,601
1137,602
1138,601
1139,599
1140,598
1141,598
1142,600
1143,601
1144,600
1145,600
1146,599
1147,598
1148,599
1149,597
1150,598
1151,598
1152,596
1153,599
1154,598
1155,597
1156,591
1157,595
1158,596
1159,596
1160,598
1161,596
1162,595
1163,593
1164,593
1165,594
1166,593
1167,593
1168,594
1169,593
1170,591
1171,592
1172,592
1173,592
1174,592
1175,593
1176,592
1177,593
1178,591
1179,592
1180,584
1181,589
1182,592
1183,591
1184,592
1185,587
1186,591
1187,589
1188,588
1189,587
1190,589
1191,592
1192,589
1193,591
1194,589
1195,590
1196,589
1197,587
1198,588
1199,590
1200,590
1201,592
1202,590
1203,588
1204,591
1205,589
1206,591
1207,593
1208,593
1209,594
1210,593
1211,592
1212,594
1213,595
1214,595
1215,599
1216,599
1217,601
1218,601
1219,599
1220,594
1221,599
1222,600
1223,601
1224,601
1225,601
1226,601
1227,602
1228,603
1229,601
1230,601
1231,599
1232,603
1233,602
1234,604
1235,603
1236,601
1237,599
1238,601
1239,601
1240,601
1241,603
1242,602
1243,602
1244,601
1245,600
1246,599
1247,599
1248,602
1249,601
1250,602
1251,600
1252,599
1253,598
1254,597
1255,598
1256,601
1257,598
1258,597
1259,598
1260,596
1261,596
1262,596
1263,596
1264,595
1265,594
1266,597
1267,593
1268,595
1269,595
1270,593
1271,593
1272,593
1273,593
1274,594
1275,594
1276,593
1277,594
1278,594
1279,591
1280,590
1281,590
1282,593
1283,593
1284,596
1285,593
1286,593
1287,589
1288,590
1289,589
1290,591
1291,592
1292,590
1293,591
1294,593
1295,589
1296,590
1297,589
1298,591
1299,589
1300,591
1301,592
1302,590
1303,587
1304,587
1305,588
1306,588
1307,590
1308,590
1309,589
1310,590
1311,589
1312,583
1313,586
1314,588
1315,588
1316,589
1317,589
1318,588
1319,589
1320,586
1321,589
1322,586
1323,586
1324,587
1325,588
1326,588
1327,588
1328,587
1329,586
1330,584
1331,586
1332,584
1333,585
1334,588
1335,587
1336,585
1337,586
1338,584
1339,587
1340,585
1341,587
1342,587
1343,585
1344,586
1345,585
1346,586
1347,583
1348,584
1349,585
1350,585
1351,584
1352,584
1353,584
1354,584
1355,583
1356,581
1357,580
1358,583
1359,586
1360,584
1361,583
1362,583
1363,584
1364,580
1365,583
1366,582
1367,583
1368,584
1369,584
1370,584
1371,582
1372,584
1373,581
1374,580
1375,581
1376,582
1377,582
1378,581
1379,582
1380,585
1381,580
1382,578
1383,580
1384,581
1385,583
1386,581
1387,584
1388,580
1389,579
1390,582
1391,580
1392,580
1393,582
1394,582
1395,581
1396,580
1397,582
1398,579
1399,578
1400,579
1401,578
1402,582
1403,580
1404,580
1405,580
1406,578
1407,578
1408,576
1409,580
1410,579
1411,581
1412,579
1413,580
1414,580
1415,576
1416,576
1417,577
1418,577
1419,578
1420,577
1421,578
1422,577
1423,579
1424,576
1425,577
1426,578
1427,578
1428,579
1429,578
1430,578
1431,578
1432,576
1433,576
1434,575
1435,576
1436,576
1437,576
1438,580
1439,577
1440,577
1441,576
1442,574
1443,577
1444,576
1445,577
1446,578
1447,576
1448,576
1449,576
1450,573
1451,574
1452,576
1453,574
1454,576
1455,576
1456,578
1457,575
1458,575
1459,575
1460,575
1461,574
1462,572
1463,575
1464,573
1465,577
1466,576
1467,573
1468,573
1469,573
1470,575
1471,574
1472,574
1473,576
1474,575
1475,573
1476,574
1477,574
1478,574
1479,574
1480,575
1481,574
1482,575
1483,572
1484,572
1485,569
1486,572
1487,575
1488,571
1489,573
1490,572
1491,571
1492,571
1493,571
1494,572
1495,573
1496,572
1497,572
1498,573
1499,575
1500,570
1501,570
1502,570
1503,571
1504,572
1505,572
1506,571
1507,571
1508,573
1509,571
1510,569
1511,571
1512,571
1513,571
1514,570
1515,571
1516,572
1517,570
1518,571
1519,568
1520,570
1521,569
1522,573
1523,570
1524,571
1525,573
1526,566
1527,570
1528,573
1529,573
1530,571
1531,571
1532,571
1533,572
1534,569
1535,569
1536,567
1537,569
1538,571
1539,571
1540,572
1541,572
1542,568
1543,569
1544,570
1545,567
1546,569
1547,570
1548,571
1549,571
1550,568
1551,567
1552,566
1553,566
1554,570
1555,569
1556,569
1557,569
1558,570
1559,569
1560,568
1561,566
1562,567
1563,566
1564,568
1565,570
1566,568
1567,566
1568,566
1569,565
1570,566
1571,565
1572,567
1573,567
1574,567
1575,568
1576,565
1577,566
1578,564
1579,566
1580,567
1581,566
1582,567
1583,563
1584,566
1585,561
1586,564
1587,565
1588,565
1589,565
1590,567
1591,565
1592,564
1593,562
1594,563
1595,563
1596,564
1597,564
1598,565
1599,563
1600,564
1601,564
1602,565
1603,563
1604,564
1605,563
1606,564
1607,561
1608,562
1609,562
1610,562
1611,560
1612,561
1613,563
1614,563
1615,562
1616,561
1617,562
1618,559
1619,561
1620,562
1621,565
1622,562
1623,562
1624,561
1625,560
1626,560
1627,561
1628,559
1629,560
1630,561
1631,562
1632,561
1633,561
1634,558
1635,560
1636,560
1637,559
1638,562
1639,562
1640,561
1641,562
1642,557
1643,561
1644,559
1645,556
1646,556
1647,560
1648,560
1649,558
1650,558
1651,557
1652,560
1653,559
1654,562
1655,561
1656,561
1657,557
1658,557
1659,557
1660,557
1661,557
1662,558
1663,561
1664,560
1665,557
1666,558
1667,553
1668,558
1669,559
1670,559
1671,559
1672,560
1673,558
1674,556
1675,559
1676,560
1677,556
1678,561
1679,558
1680,557
1681,559
1682,557
1683,556
1684,557
1685,553
1686,557
1687,558
1688,559
1689,557
1690,556
1691,556
1692,553
1693,555
1694,555
1695,555
1696,558
1697,556
1698,555
1699,553
1700,553
1701,552
1702,555
1703,556
1704,556
1705,555
1706,554
1707,552
1708,553
1709,553
1710,554
1711,557
1712,556
1713,556
1714,556
1715,553
1716,554
1717,557
1718,557
1719,558
1720,558
1721,558
1722,559
1723,557
1724,556
1725,561
1726,559
1727,560
1728,557
1729,559
1730,559
1731,557
1732,558
1733,558
1734,557
1735,560
1736,559
1737,560
1738,560
1739,559
1740,554
1741,557
1742,557
1743,557
1744,559
1745,560
1746,559
1747,557
1748,558
1749,557
1750,558
1751,560
1752,558
1753,557
1754,559
1755,558
1756,560
1757,555
1758,555
1759,557
1760,557
1761,557
1762,558
1763,556
1764,556
1765,555
1766,556
1767,558
1768,560
1769,560
1770,562
1771,560
1772,560
1773,558
1774,560
1775,561
1776,562
1777,564
1778,563
1779,562
1780,563
1781,562
1782,563
1783,564
1784,564
1785,565
1786,565
1787,564
1788,563
1789,563
1790,566
1791,563
1792,563
1793,566
1794,566
1795,563
1796,563
1797,563
1798,562
1799,564
1800,562
1801,568
1802,565
1803,564
1804,562
1805,560
1806,561
1807,559
1808,560
1809,562
1810,562
1811,562
1812,562
1813,560
1814,560
1815,559
1816,560
1817,562
1818,560
1819,561
1820,562
1821,559
1822,557
1823,559
1824,557
1825,561
1826,564
1827,560
1828,558
1829,558
1830,558
1831,557
1832,558
1833,557
1834,559
1835,559
1836,556
1837,556
1838,556
1839,556
1840,556
1841,556
1842,556
1843,557
1844,555
1845,555
1846,556
1847,555
1848,553
1849,556
1850,554
1851,555
1852,556
1853,555
1854,555
1855,555
1856,553
1857,554
1858,554
1859,555
1860,555
1861,554
1862,552
1863,553
1864,554
1865,552
1866,547
1867,553
1868,554
1869,553
1870,553
1871,551
1872,552
1873,551
1874,552
1875,553
1876,553
1877,554
1878,553
1879,550
1880,549
1881,552
1882,549
1883,551
1884,553
1885,552
1886,551
1887,549
1888,549
1889,549
1890,549
1891,549
1892,551
1893,553
1894,552
1895,547
1896,549
1897,550
1898,548
1899,549
1900,550
1901,550
1902,550
1903,551
1904,548
1905,547
1906,547
1907,550
1908,548
1909,552
1910,550
1911,547
1912,547
1913,547
1914,548
1915,549
1916,549
1917,548
1918,548
1919,548
1920,551
1921,548
1922,547
1923,549
1924,549
1925,550
1926,550
1927,548
1928,550
1929,548
1930,547
1931,547
1932,547
1933,545
1934,549
1935,549
1936,549
1937,547
1938,546
1939,547
1940,547
1941,551
1942,549
1943,543
1944,544
1945,546
1946,545
1947,546
1948,546
1949,547
1950,548
1951,547
1952,548
1953,543
1954,544
1955,543
1956,544
1957,547
1958,546
1959,544
1960,548
1961,545
1962,544
1963,543
1964,543
1965,545
1966,543
1967,549
1968,544
1969,546
1970,544
1971,544
1972,542
1973,544
1974,546
1975,542
1976,545
1977,543
1978,543
1979,540
1980,541
1981,543
1982,544
1983,545
1984,544
1985,541
1986,542
1987,541
1988,540
1989,543
1990,539
1991,542
1992,542
1993,542
1994,544
1995,539
1996,539
1997,541
1998,541
1999,542
2000,541
2001,541
2002,539
2003,540
2004,539
2005,538
2006,538
2007,541
2008,542
2009,541
2010,538
2011,539
2012,539
2013,539
2014,538
2015,539
2016,539
2017,540
2018,539
2019,539
2020,539
2021,536
2022,536
2023,540
2024,541
2025,540
2026,537
2027,539
2028,538
2029,535
2030,535
2031,537
2032,537
2033,538
2034,537
2035,535
2036,535
2037,534
2038,537
2039,534
2040,535
2041,538
2042,536
2043,536
2044,536
2045,534
2046,534
2047,534
2048,534
2049,536
2050,537
2051,537
2052,534
2053,534
2054,534
2055,533
2056,534
2057,533
2058,536
2059,535
2060,534
2061,530
2062,534
2063,531
2064,531
2065,533
2066,535
2067,530
2068,533
2069,532
2070,530
2071,532
2072,532
2073,531
2074,533
2075,533
2076,533
2077,530
2078,532
2079,530
2080,532
2081,531
2082,533
2083,532
2084,532
2085,530
2086,527
2087,527
2088,530
2089,529
2090,529
2091,530
2092,529
2093,532
2094,528
2095,528
2096,529
2097,529
2098,528
2099,528
2100,532
2101,528
2102,527
2103,527
2104,527
2105,527
2106,527
2107,529
2108,527
2109,527
2110,527
2111,525
2112,524
2113,526
2114,526
2115,531
2116,527
2117,526
2118,529
2119,524
2120,523
2121,524
2122,523
2123,525
2124,527
2125,527
2126,526
2127,524
2128,521
2129,524
2130,524
2131,522
2132,523
2133,524
2134,523
2135,523
2136,523
2137,521
2138,521
2139,525
2140,524
2141,524
2142,524
2143,522
2144,520
2145,521
2146,521
2147,522
2148,521
2149,523
2150,521
2151,523
2152,519
2153,519
2154,521
2155,517
2156,519
2157,521
2158,521
2159,522
2160,517
2161,514
2162,518
2163,519
2164,518
2165,521
2166,519
2167,518
2168,518
2169,519
2170,518
2171,520
2172,518
2173,519
2174,518
2175,519
2176,516
2177,516
2178,516
2179,516
2180,519
2181,518
2182,519
2183,519
2184,515
2185,518
2186,516
2187,515
2188,515
2189,517
2190,518
2191,519
2192,517
2193,518
2194,515
2195,516
2196,511
2197,517
2198,519
2199,519
2200,518
2201,517
2202,516
2203,517
2204,518
2205,517
2206,517
2207,519
2208,517
2209,517
2210,516
2211,517
2212,518
2213,519
2214,519
2215,522
2216,519
2217,521
2218,521
2219,519
2220,518
2221,518
2222,517
2223,520
2224,522
2225,520
2226,518
2227,517
2228,518
2229,520
2230,519
2231,520
2232,521
2233,518
2234,522
2235,522
2236,523
2237,520
2238,524
2239,528
2240,527
2241,526
2242,521
2243,524
2244,523
2245,523
2246,523
2247,526
2248,524
2249,527
2250,526
2251,523
2252,525
2253,524
2254,523
2255,524
2256,527
2257,527
2258,525
2259,519
2260,523
2261,522
2262,525
2263,524
2264,525
2265,526
2266,524
2267,525
2268,523
2269,523
2270,522
2271,523
2272,524
2273,525
2274,524
2275,524
2276,522
2277,521
2278,523
2279,522
2280,524
2281,523
2282,523
2283,524
2284,522
2285,519
2286,523
2287,524
2288,522
2289,523
2290,523
2291,521
2292,518
2293,517
2294,520
2295,521
2296,522
2297,520
2298,520
2299,521
2300,520
2301,518
2302,520
2303,520
2304,521
2305,520
2306,519
2307,519
2308,517
2309,518
2310,518
2311,517
2312,517
2313,517
2314,518
2315,517
2316,513
2317,516
2318,516
2319,518
2320,518
2321,518
2322,519
2323,519
2324,517
2325,514
2326,514
2327,514
2328,518
2329,518
2330,517
2331,517
2332,516
2333,513
2334,514
2335,513
2336,516
2337,515
2338,517
2339,515
2340,513
2341,512
2342,514
2343,517
2344,514
2345,517
2346,515
2347,514
2348,512
2349,510
2350,512
2351,511
2352,513
2353,514
2354,512
2355,514
2356,510
2357,511
2358,512
2359,511
2360,512
2361,513
2362,513
2363,513
2364,513
2365,509
2366,510
2367,512
2368,510
2369,512
2370,512
2371,511
2372,509
2373,509
2374,509
2375,509
2376,512
2377,509
2378,508
2379,513
2380,511
2381,507
2382,507
2383,509
2384,507
2385,510
2386,510
2387,510
2388,507
2389,507
2390,507
2391,507
2392,509
2393,509
2394,508
2395,508
2396,508
2397,505
2398,504
2399,506
2400,508
2401,507
2402,508
2403,508
2404,504
2405,506
2406,506
2407,505
2408,508
2409,507
2410,507
2411,506
2412,505
2413,504
2414,504
2415,508
2416,503
2417,505
2418,506
2419,505
2420,508
2421,504
2422,502
2423,505
2424,504
2425,505
2426,504
2427,504
2428,500
2429,502
2430,501
2431,499
2432,504
2433,504
2434,503
2435,504
2436,501
2437,501
2438,500
2439,500
2440,503
2441,500
2442,501
2443,498
2444,498
2445,499
2446,500
2447,500
2448,502
2449,505
2450,501
2451,501
2452,497
2453,497
2454,500
2455,500
2456,502
2457,502
2458,501
2459,501
2460,496
2461,498
2462,498
2463,497
2464,497
2465,498
2466,498
2467,497
2468,496
2469,496
2470,496
2471,498
2472,499
2473,501
2474,498
2475,499
2476,495
2477,495
2478,496
2479,497
2480,497
2481,498
2482,497
2483,495
2484,495
2485,493
2486,495
2487,495
2488,497
2489,495
2490,497
2491,495
2492,494
2493,494
2494,493
2495,495
2496,497
2497,497
2498,495
2499,495
2500,490
2501,492
2502,493
2503,493
2504,496
2505,497
2506,494
2507,494
2508,490
2509,491
2510,492
2511,494
2512,495
2513,493
2514,493
2515,492
2516,490
2517,490
2518,492
2519,490
2520,494
2521,493
2522,491
2523,491
2524,490
2525,490
2526,491
2527,491
2528,492
2529,494
2530,492
2531,492
2532,490
2533,490
2534,493
2535,490
2536,492
2537,491
2538,490
2539,489
2540,481
2541,487
2542,489
2543,487
2544,490
2545,491
2546,487
2547,488
2548,485
2549,487
2550,488
2551,492
2552,490
2553,488
2554,488
2555,486
2556,485
2557,482
2558,486
2559,487
2560,489
2561,486
2562,488
2563,486
2564,483
2565,485
2566,484
2567,486
2568,486
2569,486
2570,483
2571,485
2572,484
2573,483
2574,485
2575,484
2576,485
2577,487
2578,483
2579,479
2580,480
2581,483
2582,482
2583,482
2584,484
2585,484
2586,478
2587,482
2588,478
2589,480
2590,481
2591,481
2592,482
2593,483
2594,481
2595,481
2596,477
2597,477
2598,482
2599,480
2600,481
2601,481
2602,481
2603,478
2604,477
2605,477
2606,475
2607,477
2608,477
2609,480
2610,478
2611,479
2612,476
2613,474
2614,479
2615,476
2616,478
2617,480
2618,478
2619,478
2620,471
2621,474
2622,475
2623,478
2624,477
2625,479
2626,476
2627,473
2628,474
2629,475
2630,475
2631,479
2632,478
2633,476
2634,475
2635,476
2636,472
2637,467
2638,473
2639,474
2640,476
2641,474
2642,472
2643,472
2644,471
2645,470
2646,471
2647,474
2648,475
2649,473
2650,472
2651,472
2652,469
2653,469
2654,472
2655,470
2656,472
2657,472
2658,472
2659,472
2660,466
2661,469
2662,470
2663,469
2664,470
2665,471
2666,470
2667,467
2668,467
2669,466
2670,468
2671,470
2672,470
2673,470
2674,469
2675,468
2676,466
2677,464
2678,466
2679,468
2680,469
2681,468
2682,467
2683,466
2684,464
2685,464
2686,460
2687,464
2688,466
2689,467
2690,467
2691,465
2692,464
2693,466
2694,465
2695,461
2696,466
2697,466
2698,464
2699,464
2700,461
2701,461
2702,462
2703,461
2704,464
2705,464
2706,465
2707,462
2708,456
2709,462
2710,461
2711,463
2712,462
2713,465
2714,465
2715,463
2716,462
2717,462
2718,460
2719,458
2720,462
2721,462
2722,463
2723,460
2724,457
2725,459
2726,456
2727,460
2728,460
2729,459
2730,460
2731,461
2732,458
2733,458
2734,457
2735,456
2736,458
2737,459
2738,461
2739,459
2740,457
2741,455
2742,455
2743,453
2744,456
2745,459
2746,458
2747,458
2748,456
2749,453
2750,451
2751,453
2752,456
2753,454
2754,457
2755,456
2756,455
2757,453
2758,453
2759,460
2760,453
2761,453
2762,455
2763,455
2764,453
2765,458
2766,451
2767,450
2768,451
2769,451
2770,455
2771,453
2772,452
2773,445
2774,451
2775,450
2776,452
2777,450
2778,453
2779,454
2780,452
2781,454
2782,449
2783,449
2784,449
2785,449
2786,450
2787,450
2788,449
2789,450
2790,447
2791,447
2792,446
2793,450
2794,450
2795,449
2796,449
2797,449
2798,446
2799,446
2800,446
2801,447
2802,449
2803,448
2804,448
2805,448
2806,443
2807,445
2808,445
2809,444
2810,446
2811,445
2812,450
2813,448
2814,444
2815,444
2816,443
2817,445
2818,444
2819,446
2820,446
2821,444
2822,444
2823,443
2824,441
2825,439
2826,443
2827,444
2828,443
2829,442
2830,440
2831,442
2832,440
2833,439
2834,440
2835,438
2836,442
2837,444
2838,437
2839,439
2840,437
2841,438
2842,435
2843,438
2844,440
2845,441
2846,439
2847,439
2848,437
2849,437
2850,439
2851,438
2852,440
2853,440
2854,439
2855,439
2856,436
2857,435
2858,435
2859,436
2860,438
2861,438
2862,436
2863,435
2864,430
2865,435
2866,434
2867,433
2868,436
2869,437
2870,436
2871,431
2872,433
2873,434
2874,433
2875,433
2876,434
2877,435
2878,439
2879,436
2880,431
2881,429
2882,430
2883,434
2884,432
2885,432
2886,434
2887,431
2888,430
2889,430
2890,429
2891,432
2892,429
2893,432
2894,432
2895,431
2896,428
2897,429
2898,429
2899,428
2900,429
2901,430
2902,428
2903,431
2904,429
2905,426
2906,425
2907,426
2908,429
2909,429
2910,430
2911,430
2912,426
2913,427
2914,424
2915,425
2916,426
2917,424
2918,427
2919,424
2920,425
2921,427
2922,424
2923,425
2924,425
2925,424
2926,427
2927,425
2928,426
2929,423
2930,421
2931,423
2932,425
2933,425
2934,425
2935,425
2936,423
2937,422
2938,421
2939,420
2940,424
2941,423
2942,426
2943,422
2944,421
2945,421
2946,421
2947,422
2948,424
2949,421
2950,425
2951,420
2952,421
2953,420
2954,419
2955,415
2956,421
2957,421
2958,422
2959,423
2960,420
2961,417
2962,417
2963,418
2964,420
2965,420
2966,422
2967,420
2968,418
2969,416
2970,416
2971,417
2972,419
2973,418
2974,421
2975,415
2976,417
2977,414
2978,412
2979,413
2980,417
2981,418
2982,418
2983,418
2984,414
2985,415
2986,414
2987,416
2988,418
2989,415
2990,417
2991,416
2992,412
2993,413
2994,415
2995,412
2996,417
2997,416
2998,417
2999,413
