,0
799,588
800,589
801,582
802,599
803,591
804,579
805,588
806,587
807,588
808,584
809,584
810,594
811,592
812,589
813,583
814,585
815,597
816,585
817,589
818,594
819,587
820,582
821,586
822,598
823,590
824,583
825,589
826,591
827,593
828,587
829,590
830,584
831,595
832,588
833,584
834,589
835,590
836,592
837,590
838,593
839,588
840,589
841,587
842,599
843,598
844,593
845,585
846,588
847,595
848,588
849,585
850,599
851,596
852,594
853,580
854,596
855,591
856,592
857,587
858,601
859,590
860,594
861,587
862,595
863,592
864,590
865,591
866,597
867,594
868,591
869,599
870,594
871,596
872,589
873,590
874,596
875,597
876,584
877,585
878,602
879,594
880,588
881,585
882,601
883,592
884,586
885,592
886,593
887,597
888,597
889,584
890,591
891,592
892,595
893,591
894,595
895,593
896,585
897,586
898,589
899,589
900,597
901,587
902,596
903,590
904,595
905,587
906,597
907,596
908,589
909,589
910,596
911,592
912,586
913,582
914,592
915,596
916,596
917,594
918,598
919,597
920,594
921,592
922,597
923,597
924,594
925,596
926,592
927,593
928,593
929,591
930,595
931,598
932,593
933,592
934,591
935,599
936,595
937,588
938,590
939,591
940,588
941,584
942,595
943,595
944,586
945,583
946,598
947,594
948,589
949,590
950,593
951,586
952,599
953,589
954,592
955,597
956,587
957,591
958,592
959,589
960,590
961,593
962,597
963,597
964,593
965,584
966,590
967,588
968,588
969,591
970,595
971,593
972,591
973,587
974,588
975,590
976,591
977,597
978,588
979,594
980,589
981,587
982,597
983,592
984,586
985,591
986,591
987,592
988,591
989,589
990,594
991,587
992,588
993,589
994,601
995,594
996,590
997,587
998,597
999,587
1000,589
1001,582
1002,599
1003,591
1004,593
1005,588
1006,595
1007,599
1008,588
1009,591
1010,590
1011,590
1012,592
1013,594
1014,593
1015,590
1016,586
1017,592
1018,597
1019,584
1020,598
1021,583
1022,590
1023,593
1024,592
1025,585
1026,592
1027,594
1028,582
1029,587
1030,598
1031,595
1032,596
1033,594
1034,588
1035,590
1036,595
1037,588
1038,600
1039,588
1040,590
1041,592
1042,594
1043,593
1044,590
1045,591
1046,588
1047,597
1048,590
1049,579
1050,596
1051,592
1052,594
1053,585
1054,597
1055,594
1056,580
1057,592
1058,599
1059,594
1060,590
1061,591
1062,596
1063,595
1064,591
1065,587
1066,597
1067,601
1068,597
1069,595
1070,590
1071,592
1072,588
1073,586
1074,591
1075,600
1076,587
1077,585
1078,590
1079,600
1080,595
1081,589
1082,596
1083,597
1084,592
1085,585
1086,591
1087,598
1088,586
1089,597
1090,591
1091,590
1092,589
1093,587
1094,602
1095,590
1096,587
1097,594
1098,597
1099,598
1100,588
1101,591
1102,597
1103,589
1104,592
1105,588
1106,594
1107,591
1108,589
1109,589
1110,600
1111,592
1112,585
1113,589
1114,599
1115,590
1116,584
1117,592
1118,592
1119,595
1120,590
1121,590
1122,598
1123,590
1124,585
1125,589
1126,597
1127,592
1128,589
1129,593
1130,597
1131,596
1132,591
1133,600
1134,596
1135,601
1136,592
1137,592
1138,603
1139,593
1140,592
1141,588
1142,604
1143,592
1144,592
1145,592
1146,597
1147,597
1148,586
1149,590
1150,605
1151,594
1152,587
1153,591
1154,589
1155,595
1156,591
1157,592
1158,599
1159,595
1160,597
1161,588
1162,601
1163,595
1164,591
1165,584
1166,601
1167,594
1168,587
1169,592
1170,589
1171,590
1172,591
1173,596
1174,592
1175,598
1176,589
1177,585
1178,592
1179,594
1180,590
1181,586
1182,592
1183,595
1184,588
1185,591
1186,596
1187,599
1188,592
1189,593
1190,595
1191,592
1192,595
1193,588
1194,594
1195,595
1196,589
1197,587
1198,596
1199,593
1200,593
1201,589
1202,599
1203,594
1204,587
1205,586
1206,596
1207,601
1208,585
1209,586
1210,590
1211,595
1212,591
1213,587
1214,596
1215,593
1216,596
1217,592
1218,600
1219,596
1220,595
1221,596
1222,599
1223,593
1224,595
1225,590
1226,598
1227,595
1228,593
1229,591
1230,603
1231,598
1232,593
1233,590
1234,592
1235,595
1236,594
1237,590
1238,596
1239,600
1240,594
1241,596
1242,598
1243,597
1244,586
1245,590
1246,604
1247,597
1248,587
1249,593
1250,602
1251,595
1252,595
1253,588
1254,595
1255,601
1256,594
1257,593
1258,598
1259,599
1260,594
1261,595
1262,601
1263,595
1264,592
1265,594
1266,604
1267,601
1268,588
1269,590
1270,601
1271,601
1272,590
1273,589
1274,597
1275,592
1276,587
1277,590
1278,598
1279,593
1280,593
1281,592
1282,595
1283,592
1284,599
1285,598
1286,601
1287,596
1288,595
1289,588
1290,599
1291,601
1292,589
1293,586
1294,601
1295,590
1296,585
1297,586
1298,596
1299,590
1300,596
1301,591
1302,596
1303,599
1304,586
1305,590
1306,604
1307,598
1308,589
1309,592
1310,599
1311,602
1312,598
1313,596
1314,598
1315,593
1316,593
1317,596
1318,599
1319,600
1320,596
1321,595
1322,598
1323,595
1324,597
1325,585
1326,601
1327,593
1328,589
1329,597
1330,593
1331,596
